

"Alarm Records -- Alarm Logs"
"Save Time: 08.10.2020 21:32:10"
"Username: Zhivushko"
"Maintenance Status is in NORMAL.
Occurred = 13 hours.
Time mode = Client time."

" ","Severity","Alarm ID","Name","NE Type","Alarm Source","MO Name","Location Information","Occurred On (NT)","Cleared On (NT)","Comment","Acknowledged On (ST)","Cleared By","Acknowledged By","Clearance Status","RRU Name","Acknowledgement Status","BBU Name","eNodeB ID","gNodeB ID","Log Serial Number","User Label","Equipment Alarm Serial Number","Additional Information","Maintenance Status"
	-,Major,25888,SCTP Link Fault,BTS3900,704179_Minsk_Yakubova_14,Link No.=70105,"Link No.=70105, Description=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-706054, Peer IP Address=172.22.66.243, Service Type=X2-AP",08.10.2020 16:30:23,08.10.2020 17:47:56,	-,08.10.2020 17:47:56,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819840,	-,1795,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=704179",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,700094_Minsk_Velikomorskaja_36,700094_Minsk_Velikomorskaja_36,"User Plane Host ID=1, PEERIP=172.22.34.243, USERLABEL=eNB:MCC_257 MNC_01 GlobaleNBId_257-06-706054, Service Type=X2",08.10.2020 16:29:48,08.10.2020 17:47:30,	-,08.10.2020 17:47:30,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819824,	-,4203,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=700094",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,704179_Minsk_Yakubova_14,704179_Minsk_Yakubova_14,"User Plane Host ID=1, PEERIP=172.22.34.243, USERLABEL=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-706054, Service Type=X2",08.10.2020 16:29:38,08.10.2020 17:47:19,	-,08.10.2020 17:47:19,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819789,	-,1794,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=704179",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,700205_Minsk_Avangardnaya_61_1,700205_Minsk_Avangardnaya_61_1,"User Plane Host ID=1, PEERIP=172.22.34.243, USERLABEL=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-706054, Service Type=X2",08.10.2020 16:29:24,08.10.2020 17:47:05,	-,08.10.2020 17:47:05,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819785,	-,3957,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=700205",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,704148_Slutsk_Plieva_13,704148_Slutsk_Plieva_13,"User Plane Host ID=1, PEERIP=172.22.35.233, USERLABEL=eNB:MCC_257 MNC_01 GlobaleNBId_257-06-702132, Service Type=X2",08.10.2020 16:00:11,08.10.2020 16:00:52,	-,08.10.2020 16:00:52,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819403,	-,958,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=704148",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,704148_Slutsk_Plieva_13,704148_Slutsk_Plieva_13,"User Plane Host ID=1, PEERIP=172.22.35.229, USERLABEL=eNB:MCC_257 MNC_01 GlobaleNBId_257-06-702423, Service Type=X2",08.10.2020 16:00:11,08.10.2020 16:00:52,	-,08.10.2020 16:00:52,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819405,	-,959,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=704148",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,704148_Slutsk_Plieva_13,704148_Slutsk_Plieva_13,"User Plane Host ID=1, PEERIP=172.22.35.229, USERLABEL=eNB:MCC_257 MNC_01 GlobaleNBId_257-06-702423, Service Type=X2",08.10.2020 15:00:11,08.10.2020 15:00:52,	-,08.10.2020 15:00:52,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12818776,	-,957,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=704148",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,704148_Slutsk_Plieva_13,704148_Slutsk_Plieva_13,"User Plane Host ID=1, PEERIP=172.22.35.229, USERLABEL=eNB:MCC_257 MNC_01 GlobaleNBId_257-06-702423, Service Type=X2",08.10.2020 11:00:10,08.10.2020 11:00:50,	-,08.10.2020 11:00:50,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12816309,	-,956,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=704148",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,700305_Minsk_Babushkina_6,700305_Minsk_Babushkina_6,"User Plane Host ID=1, PEERIP=172.22.34.113, USERLABEL=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-702338, Service Type=X2",08.10.2020 09:17:00,08.10.2020 09:17:40,	-,08.10.2020 09:17:40,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12815142,	-,3724,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=700305",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,700305_Minsk_Babushkina_6,700305_Minsk_Babushkina_6,"User Plane Host ID=1, PEERIP=172.22.34.112, USERLABEL=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-700308, Service Type=X2",08.10.2020 09:17:00,08.10.2020 09:17:40,	-,08.10.2020 09:17:40,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12815144,	-,3725,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=700305",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,700447_Kopyl_Partizanskaja_32,700447_Kopyl_Partizanskaja_32,"User Plane Host ID=1, PEERIP=172.22.35.238, USERLABEL=eNB:MCC_257 MNC_01 GlobaleNBId_257-06-700420, Service Type=X2",08.10.2020 18:00:08,08.10.2020 18:00:48,	-,08.10.2020 18:00:48,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12821014,	-,11529,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=700447",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,700447_Kopyl_Partizanskaja_32,700447_Kopyl_Partizanskaja_32,"User Plane Host ID=1, PEERIP=172.22.35.229, USERLABEL=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-702423, Service Type=X2",08.10.2020 18:00:08,08.10.2020 18:00:48,	-,08.10.2020 18:00:48,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12821016,	-,11530,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=700447",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,700447_Kopyl_Partizanskaja_32,700447_Kopyl_Partizanskaja_32,"User Plane Host ID=1, PEERIP=172.22.35.229, USERLABEL=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-702423, Service Type=X2",08.10.2020 17:00:07,08.10.2020 17:00:48,	-,08.10.2020 17:00:48,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12820163,	-,11527,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=700447",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,700447_Kopyl_Partizanskaja_32,700447_Kopyl_Partizanskaja_32,"User Plane Host ID=1, PEERIP=172.22.35.238, USERLABEL=eNB:MCC_257 MNC_01 GlobaleNBId_257-06-700420, Service Type=X2",08.10.2020 17:00:07,08.10.2020 17:00:48,	-,08.10.2020 17:00:48,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12820165,	-,11528,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=700447",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,700447_Kopyl_Partizanskaja_32,700447_Kopyl_Partizanskaja_32,"User Plane Host ID=1, PEERIP=172.22.35.238, USERLABEL=eNB:MCC_257 MNC_01 GlobaleNBId_257-06-700420, Service Type=X2",08.10.2020 11:00:06,08.10.2020 11:00:46,	-,08.10.2020 11:00:46,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12816307,	-,11526,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=700447",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,700447_Kopyl_Partizanskaja_32,700447_Kopyl_Partizanskaja_32,"User Plane Host ID=1, PEERIP=172.22.35.238, USERLABEL=eNB:MCC_257 MNC_01 GlobaleNBId_257-06-700420, Service Type=X2",08.10.2020 09:00:05,08.10.2020 09:00:46,	-,08.10.2020 09:00:46,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12814953,	-,11525,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=700447",NORMAL
	-,Major,25888,SCTP Link Fault,BTS3900,705016_Minsk_Artema_15,Link No.=70056,"Link No.=70056, Description=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-706054, Peer IP Address=172.22.66.243, Service Type=X2-AP",08.10.2020 16:30:24,08.10.2020 17:47:56,	-,08.10.2020 17:47:56,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819854,	-,2681,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=705016",NORMAL
	-,Major,25888,SCTP Link Fault,BTS3900,700069_Minsk_Dolgobrodskaja_29,Link No.=70091,"Link No.=70091, Description=eNB:MCC_257 MNC_01 GlobaleNBId_257-06-706054, Peer IP Address=172.22.66.243, Service Type=X2-AP",08.10.2020 16:30:23,08.10.2020 17:47:41,	-,08.10.2020 17:47:41,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819842,	-,3982,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=700069",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,700045_Minsk_Plehanova_34,700045_Minsk_Plehanova_34,"User Plane Host ID=1, PEERIP=172.22.34.243, USERLABEL=eNB:MCC_257 MNC_01 GlobaleNBId_257-06-706054, Service Type=X2",08.10.2020 16:29:55,08.10.2020 17:47:36,	-,08.10.2020 17:47:36,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819829,	-,2219,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=700045",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,700069_Minsk_Dolgobrodskaja_29,700069_Minsk_Dolgobrodskaja_29,"User Plane Host ID=1, PEERIP=172.22.34.243, USERLABEL=eNB:MCC_257 MNC_01 GlobaleNBId_257-06-706054, Service Type=X2",08.10.2020 16:29:43,08.10.2020 17:47:24,	-,08.10.2020 17:47:24,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819811,	-,3981,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=700069",NORMAL
	-,Major,25888,SCTP Link Fault,BTS3900,700045_Minsk_Plehanova_34,Link No.=70161,"Link No.=70161, Description=eNB:MCC_257 MNC_01 GlobaleNBId_257-06-706054, Peer IP Address=172.22.66.243, Service Type=X2-AP",08.10.2020 16:29:31,08.10.2020 17:47:50,	-,08.10.2020 17:47:50,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819801,	-,2218,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=700045",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,705016_Minsk_Artema_15,705016_Minsk_Artema_15,"User Plane Host ID=1, PEERIP=172.22.34.243, USERLABEL=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-706054, Service Type=X2",08.10.2020 16:29:08,08.10.2020 17:46:54,	-,08.10.2020 17:46:54,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819773,	-,2680,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=705016",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,702211_Minsk_Plekhanova_91,702211_Minsk_Plekhanova_91,"User Plane Host ID=1, PEERIP=172.22.34.243, USERLABEL=eNB:MCC_257 MNC_04 GlobaleNBId_257-06-706054, Service Type=X2",08.10.2020 16:29:43,08.10.2020 17:47:24,	-,08.10.2020 17:47:24,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819818,	-,4202,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=702211",NORMAL
	-,Major,25888,SCTP Link Fault,BTS3900,702211_Minsk_Plekhanova_91,Link No.=70081,"Link No.=70081, Description=eNB:MCC_257 MNC_04 GlobaleNBId_257-06-706054, Peer IP Address=172.22.66.243, Service Type=X2-AP",08.10.2020 16:29:32,08.10.2020 17:47:50,	-,08.10.2020 17:47:50,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819812,	-,4201,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=702211",NORMAL
	-,Major,25888,SCTP Link Fault,BTS3900,700167_Minsk_Vaupshasova_23,Link No.=70096,"Link No.=70096, Description=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-706054, Peer IP Address=172.22.66.243, Service Type=X2-AP",08.10.2020 16:30:28,08.10.2020 17:47:50,	-,08.10.2020 17:47:50,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819896,	-,2750,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=700167",NORMAL
	-,Major,25888,SCTP Link Fault,BTS3900,702237_Minsk_per_Kabushkina_19a,Link No.=70368,"Link No.=70368, Description=eNB:MCC_257 MNC_04 GlobaleNBId_257-06-706054, Peer IP Address=172.22.66.243, Service Type=X2-AP",08.10.2020 16:30:25,08.10.2020 17:47:46,	-,08.10.2020 17:47:46,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819860,	-,1713,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=702237",NORMAL
	-,Major,25888,SCTP Link Fault,BTS3900,700221_Minsk_Rokosovskogo_134,Link No.=70526,"Link No.=70526, Description=eNB:MCC_257 MNC_01 GlobaleNBId_257-06-706054, Peer IP Address=172.22.66.243, Service Type=X2-AP",08.10.2020 16:30:25,08.10.2020 17:47:42,	-,08.10.2020 17:47:42,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819864,	-,2250,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=700221",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,700221_Minsk_Rokosovskogo_134,700221_Minsk_Rokosovskogo_134,"User Plane Host ID=1, PEERIP=172.22.34.243, USERLABEL=eNB:MCC_257 MNC_01 GlobaleNBId_257-06-706054, Service Type=X2",08.10.2020 16:29:47,08.10.2020 17:47:28,	-,08.10.2020 17:47:28,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819820,	-,2249,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=700221",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,700167_Minsk_Vaupshasova_23,700167_Minsk_Vaupshasova_23,"User Plane Host ID=1, PEERIP=172.22.34.243, USERLABEL=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-706054, Service Type=X2",08.10.2020 16:29:40,08.10.2020 17:47:21,	-,08.10.2020 17:47:21,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819794,	-,2749,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=700167",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,702237_Minsk_per_Kabushkina_19a,702237_Minsk_per_Kabushkina_19a,"User Plane Host ID=1, PEERIP=172.22.34.243, USERLABEL=eNB:MCC_257 MNC_04 GlobaleNBId_257-06-706054, Service Type=X2",08.10.2020 16:29:17,08.10.2020 17:46:58,	-,08.10.2020 17:46:58,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819780,	-,1712,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=702237",NORMAL
	-,Major,25888,SCTP Link Fault,BTS3900,700087_Minsk_Golodeda_7_2,Link No.=70985,"Link No.=70985, Description=eNB:MCC_257 MNC_04 GlobaleNBId_257-06-706054, Peer IP Address=172.22.66.243, Service Type=X2-AP",08.10.2020 16:30:26,08.10.2020 17:47:46,	-,08.10.2020 17:47:46,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819868,	-,5036,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=700087",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,700087_Minsk_Golodeda_7_2,700087_Minsk_Golodeda_7_2,"User Plane Host ID=1, PEERIP=172.22.34.243, USERLABEL=eNB:MCC_257 MNC_04 GlobaleNBId_257-06-706054, Service Type=X2",08.10.2020 16:29:40,08.10.2020 17:47:21,	-,08.10.2020 17:47:21,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819793,	-,5035,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=700087",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,702207_Minsk_Karbisheva_7_2,702207_Minsk_Karbisheva_7_2,"User Plane Host ID=1, PEERIP=172.22.32.200, USERLABEL=eNB:MCC_257 MNC_04 GlobaleNBId_257-06-705972, Service Type=X2",08.10.2020 20:49:30,08.10.2020 20:50:11,	-,08.10.2020 20:50:11,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12822627,	-,1707,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=702207",NORMAL
	-,Major,25888,SCTP Link Fault,BTS3900,705087_Minsk_Angarskaya_62_a,Link No.=70039,"Link No.=70039, Description=eNB:MCC_257 MNC_04 GlobaleNBId_257-06-706054, Peer IP Address=172.22.66.243, Service Type=X2-AP",08.10.2020 16:30:28,08.10.2020 17:47:47,	-,08.10.2020 17:47:47,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819892,	-,2946,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=705087",NORMAL
	-,Major,25888,SCTP Link Fault,BTS3900,702154_Minsk_Perehodnaja_64B_2,Link No.=70062,"Link No.=70062, Description=eNB:MCC_257 MNC_04 GlobaleNBId_257-06-706054, Peer IP Address=172.22.66.243, Service Type=X2-AP",08.10.2020 16:30:27,08.10.2020 17:47:56,	-,08.10.2020 17:47:56,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819882,	-,3335,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=702154",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,700219_Minsk_Bekhtereva_8,700219_Minsk_Bekhtereva_8,"User Plane Host ID=1, PEERIP=172.22.34.243, USERLABEL=eNB:MCC_257 MNC_04 GlobaleNBId_257-06-706054, Service Type=X2",08.10.2020 16:29:50,08.10.2020 17:47:31,	-,08.10.2020 17:47:31,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819828,	-,4384,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=700219",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,705087_Minsk_Angarskaya_62_a,705087_Minsk_Angarskaya_62_a,"User Plane Host ID=1, PEERIP=172.22.34.243, USERLABEL=eNB:MCC_257 MNC_04 GlobaleNBId_257-06-706054, Service Type=X2",08.10.2020 16:29:48,08.10.2020 17:47:29,	-,08.10.2020 17:47:29,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819823,	-,2945,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=705087",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,702154_Minsk_Perehodnaja_64B_2,702154_Minsk_Perehodnaja_64B_2,"User Plane Host ID=1, PEERIP=172.22.34.243, USERLABEL=eNB:MCC_257 MNC_04 GlobaleNBId_257-06-706054, Service Type=X2",08.10.2020 16:29:47,08.10.2020 17:47:28,	-,08.10.2020 17:47:28,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819821,	-,3334,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=702154",NORMAL
	-,Major,25888,SCTP Link Fault,BTS3900,700219_Minsk_Bekhtereva_8,Link No.=70579,"Link No.=70579, Description=eNB:MCC_257 MNC_01 GlobaleNBId_257-06-706054, Peer IP Address=172.22.66.243, Service Type=X2-AP",08.10.2020 16:29:31,08.10.2020 17:48:01,	-,08.10.2020 17:48:01,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12819803,	-,4383,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=700219",NORMAL
	-,Major,25888,SCTP Link Fault,BTS3900,704434_Kletsk_Tehnicheskaya_3,704434_Kletsk_Tehnicheskaya_3,"Link No.=70011, Description=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-700316, Peer IP Address=172.22.70.67, Service Type=X2-AP",08.10.2020 10:46:44,08.10.2020 10:49:17,	-,08.10.2020 10:49:17,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12816139,	-,10905,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=704434",NORMAL
