

"Alarm Records -- Alarm Logs"
"Save Time: 11.10.2020 17:37:46"
"Username: Zhivushko"
"Maintenance Status is in NORMAL.
Occurred = 48 hours.
Time mode = Client time."

" ","Severity","Alarm ID","Name","NE Type","Alarm Source","MO Name","Location Information","Occurred On (NT)","Cleared On (NT)","Comment","Acknowledged On (ST)","Cleared By","Acknowledged By","Clearance Status","RRU Name","Acknowledgement Status","BBU Name","eNodeB ID","gNodeB ID","Log Serial Number","User Label","Equipment Alarm Serial Number","Additional Information","Maintenance Status"
	-,Major,25952,User Plane Path Fault,BTS3900,705950_Minsk_Esenina_21,705950_Minsk_Esenina_21,"User Plane Host ID=1, PEERIP=172.22.34.89, USERLABEL=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-704324, Service Type=X2",10.10.2020 22:50:41,10.10.2020 22:51:21,	-,10.10.2020 22:51:21,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12865501,	-,2185,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=705950",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,705950_Minsk_Esenina_21,705950_Minsk_Esenina_21,"User Plane Host ID=1, PEERIP=172.22.34.81, USERLABEL=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-702022, Service Type=X2",10.10.2020 22:50:41,10.10.2020 22:51:21,	-,10.10.2020 22:51:21,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12865503,	-,2186,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=705950",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,705950_Minsk_Esenina_21,705950_Minsk_Esenina_21,"User Plane Host ID=1, PEERIP=172.22.34.43, USERLABEL=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-700040, Service Type=X2",10.10.2020 22:50:41,10.10.2020 22:51:21,	-,10.10.2020 22:51:21,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12865497,	-,2183,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=705950",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,705950_Minsk_Esenina_21,705950_Minsk_Esenina_21,"User Plane Host ID=1, PEERIP=172.22.37.68, USERLABEL=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-704291, Service Type=X2",10.10.2020 22:50:41,10.10.2020 22:51:21,	-,10.10.2020 22:51:21,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12865499,	-,2184,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=705950",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,705950_Minsk_Esenina_21,705950_Minsk_Esenina_21,"User Plane Host ID=1, PEERIP=172.22.34.37, USERLABEL=eNB:MCC_257 MNC_04 GlobaleNBId_257-06-701304, Service Type=X2",10.10.2020 22:50:41,10.10.2020 22:51:21,	-,10.10.2020 22:51:21,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12865505,	-,2187,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=705950",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,700344_Minsk_Panchenko_19,700344_Minsk_Panchenko_19,"User Plane Host ID=1, PEERIP=172.22.34.52, USERLABEL=eNB:MCC_257 MNC_01 GlobaleNBId_257-06-704285, Service Type=X2",10.10.2020 22:50:32,10.10.2020 22:51:13,	-,10.10.2020 22:51:13,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12865469,	-,2225,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=700344",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,204548_Senno_Oktyabrskaya_73a,204548_Senno_Oktyabrskaya_73a,"User Plane Host ID=1, PEERIP=172.25.72.172, USERLABEL=eNB:MCC_257 MNC_04 GlobaleNBId_257-06-200690, Service Type=X2",10.10.2020 08:32:13,10.10.2020 08:32:54,	-,10.10.2020 08:32:54,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12857134,	-,1153,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=204548",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,200521_Polotsk_Uspenskaya_7,200521_Polotsk_Uspenskaya_7,"User Plane Host ID=1, PEERIP=172.25.74.164, USERLABEL=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-205092, Service Type=X2",09.10.2020 21:48:13,09.10.2020 21:50:07,	-,09.10.2020 21:50:07,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12851242,	-,4740,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=200521",NORMAL
	-,Major,25888,SCTP Link Fault,BTS3900,200521_Polotsk_Uspenskaya_7,200521_Polotsk_Uspenskaya_7,"Link No.=70147, Description=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-205092, Peer IP Address=172.25.70.164, Service Type=X2-AP",09.10.2020 21:47:45,09.10.2020 21:50:07,	-,09.10.2020 21:50:07,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12851237,	-,4739,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=200521",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,704420_Slutsk_Lenina_177,704420_Slutsk_Lenina_177,"User Plane Host ID=1, PEERIP=172.22.36.86, USERLABEL=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-705077, Service Type=X2",10.10.2020 13:23:57,10.10.2020 13:26:03,	-,10.10.2020 13:26:03,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12859728,	-,3045,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=704420",NORMAL
